event_id,event_name,start_date_time,end_date_time,event_agency,event_type,event_borough,event_location,street_closure_type,community_board,police_precinct,event_street_side,event_date
380726,SILENT PROCESSION,2017-11-19 10:30:00,2017-11-19 14:00:00,Police Department,Parade,Manhattan," EAST  106 STREET between 3 AVENUE and LEXINGTON AVENUE,  EAST   57 STREET between 5 AVENUE and MADISON AVENUE,  EAST  106 STREET between 3 AVENUE and PARK AVENUE,  PARK AVENUE between EAST  106 STREET and EAST   96 STREET,  EAST   96 STREET between PARK AVENUE and LEXINGTON AVENUE,  LEXINGTON AVENUE between EAST   96 STREET and EAST   57 STREET,  EAST   57 STREET between LEXINGTON AVENUE and 5 AVENUE",Full Street Closure ,"11, 5, 6, 8, ","17, 18, 19, 23, ",West,2017-11-19
369856,Lawn Maintenance,2017-11-27 00:00:00,2017-11-27 23:58:00,Parks Department,Construction,Manhattan,Madison Square Park: Magnolia Lawn ,N/A,"5, ","13, ",,2017-11-27
374198,NYRR Open Run -Soundview Park,2017-12-02 08:00:00,2017-12-02 09:00:00,Parks Department,Special Event,Bronx,Soundview Park: Soundview Park ,N/A,"9, ","43, ",,2017-12-02
365144,Flying Radio Controled Model Planes at field,2017-11-20 08:00:00,2017-11-20 19:00:00,Parks Department,Special Event,Brooklyn,Marine Park: Hobby Field ,N/A,"18, ","63, ",,2017-11-20
320630,Super Soccer Stars North PPP Fall2017,2017-11-21 09:00:00,2017-11-21 17:45:00,Parks Department,Special Event,Brooklyn,Prospect Park: Nellie's Lawn ,N/A,"55, ","78, ",,2017-11-21
364912,Miscellaneous,2017-11-19 08:00:00,2017-11-19 20:00:00,Parks Department,Construction,Queens,"Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site ",N/A,"81, ","110, ",,2017-11-19
381152,"Dana Ctr Lawn Winter Closure until May 1, 2018",2017-11-29 00:00:00,2017-11-29 23:59:00,Parks Department,Construction,Manhattan,Central Park: Dana Discovery Center Lawn ,N/A,"64, ","22, ",,2017-11-29
321384,Chelseas Down to Earth Farmers Market,2017-06-03 07:00:00,2017-12-23 19:00:00,Street Activity Permit Office,Farmers Market,Manhattan,173 WEST   23 STREET between 8 AVENUE and 9 AVENUE,Full Sidewalk Closure ,"4, ","10, ",North,2017-06-03
364912,Miscellaneous,2017-11-17 08:00:00,2017-11-17 20:00:00,Parks Department,Construction,Queens,"Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site ",N/A,"81, ","110, ",,2017-11-17
381179,"Pilgrim Hill Winter Closure until April 7, 2018",2017-12-01 00:00:00,2017-12-01 23:59:00,Parks Department,Construction,Manhattan,Central Park: Pilgrim Hill ,N/A,"64, ","22, ",,2017-12-01
375524,Great Hill Winter Closure,2017-11-13 00:00:00,2017-11-13 01:00:00,Parks Department,Construction,Manhattan,Central Park: Great Hill Oval ,N/A,"64, ","22, ",,2017-11-13
381182,"DIana Ross Plygrnd Lawn Winter Closure until April 7, 2018",2017-11-26 00:00:00,2017-11-26 23:59:00,Parks Department,Construction,Manhattan,Central Park: Diana Ross Playground Lawn ,N/A,"64, ","22, ",,2017-11-26
369429,Ai WeiWei Installation,2017-11-14 01:00:00,2017-11-14 22:00:00,Parks Department,Special Event,Manhattan,Washington Square Park: Arch Plaza ,N/A,"2, ","6, ",,2017-11-14
376700,OCTOBER SYNTHETIC TURF CARE,2017-11-26 06:00:00,2017-11-26 15:00:00,Parks Department,Construction,Queens,"Grover Cleveland Playground: Soccer-01 ,Grover Cleveland Playground: Soccer-02 ,Murray Playground: Soccer-01 ,Murray Playground: Soccer-02 ,Big Bush Park: Soccer-01 ,Hinton Park: Baseball-01 ,Hinton Park: Softball-02 ,Rockaway Beach Boardwalk: Football-01 ,Flushing Meadows Corona Park: Soccer-04 ,Flushing Meadows Corona Park: Soccer-05 ,Flushing Meadows Corona Park: Soccer-06 ,Kissena Corridor West: Rachel Carson Plgd-Multi Purpose Play Area-01 ,Flushing Meadows Corona Park: Soccer-01 ,Flushing ",N/A,"01, 02, 03, 05, 07, 10, 12, 13, 14, 2, 81, 82, ","101, 102, 103, 104, 105, 106, 108, 109, 110, 114, 115, ",,2017-11-26
372183,Holiday Live Tree Display,2017-12-08 06:00:00,2017-12-08 20:00:00,Parks Department,Special Event,Manhattan,Central Park: Grand Army Plaza - Pulitzer Fountain ,N/A,"5, ","18, ",,2017-12-08
368882,Lawn Closure due to COnstruction,2017-11-30 00:00:00,2017-11-30 23:00:00,Parks Department,Construction,Manhattan,Inwood Hill Park: Behind Nature Center Lawn ,N/A,"12, ","34, ",,2017-11-30
375840,Winter Village at Bryant Park,2017-11-30 00:00:00,2017-11-30 23:59:00,Parks Department,Special Event,Manhattan,Bryant Park: Bryant Park ,N/A,"5, ","14, ",,2017-11-30
314118,Cortelyou Greenmarket Sunday,2017-12-03 08:00:00,2017-12-03 17:00:00,Street Activity Permit Office,Farmers Market,Brooklyn, CORTELYOU ROAD between RUGBY ROAD and ARGYLE ROAD,Sidewalk and Curb Lane Closure ,"14, ","70, ",North,2017-12-03
328300,Celebration,2017-12-08 15:00:00,2017-12-08 16:00:00,Parks Department,Special Event,Manhattan,Central Park: Ladies' Pavilion ,N/A,"64, ","22, ",,2017-12-08
316793,2017 NO AMPLIFED SOUND,2017-11-26 07:00:00,2017-11-26 21:00:00,Parks Department,Special Event,Manhattan,Jackie Robinson Park: Bandshell ,N/A,"10, ","30, ",,2017-11-26
380144,Miscellaneous,2017-11-19 13:00:00,2017-11-19 15:00:00,Parks Department,Special Event,Bronx,Pelham Bay Park and Orchard Beach: Orchard Beach - Hunter Island   ,N/A,"28, ","45, ",,2017-11-19
375862,Sidewalk Sale,2017-11-25 12:00:00,2017-11-25 19:00:00,Street Activity Permit Office,Sidewalk Sale,Bronx, EAST FORDHAM ROAD between JEROME AVENUE and WASHINGTON AVENUE,Partial Sidewalk Closure ,"5, 6, 7, ","46, 48, 52, ",Both,2017-11-25
375840,Winter Village at Bryant Park,2017-12-03 00:00:00,2017-12-03 23:59:00,Parks Department,Special Event,Manhattan,Bryant Park: Bryant Park ,N/A,"5, ","14, ",,2017-12-03
372183,Holiday Live Tree Display,2017-11-25 06:00:00,2017-11-25 20:00:00,Parks Department,Special Event,Manhattan,Central Park: Grand Army Plaza - Pulitzer Fountain ,N/A,"5, ","18, ",,2017-11-25
376356,Billy Johnson Playground Lawn reconstruction,2017-12-09 00:00:00,2017-12-09 23:00:00,Parks Department,Construction,Manhattan,Central Park: Johnson Playground Lawns ,N/A,"64, ","22, ",,2017-12-09
317527,Miscellaneous,2017-11-27 08:00:00,2017-11-27 20:00:00,Parks Department,Special Event,Manhattan,"Union Square Park: Gandhi Statue ,Union Square Park: South Plaza ,Union Square Park: North Plaza ",N/A,"5, ","13, ",,2017-11-27
320105,St. Anthony Flea Market,2017-11-12 09:00:00,2017-11-12 18:00:00,Street Activity Permit Office,Sidewalk Sale,Manhattan, WEST HOUSTON STREET between THOMPSON STREET and MACDOUGAL STREET,Sidewalk and Curb Lane Closure ,"2, ","1, 6, ",South,2017-11-12
363387,Crab Apple Grove LAWN CLOSURE,2017-11-29 00:00:00,2017-11-29 23:59:00,Parks Department,Construction,Manhattan,Riverside Park: Crab Apple Grove-RSP ,N/A,"7, ","24, ",,2017-11-29
374176,NYRR Open Run - Crotona Park,2017-12-10 08:00:00,2017-12-10 09:00:00,Parks Department,Special Event,Bronx,Crotona Park: Crotona Park ,N/A,"3, ","42, ",,2017-12-10
376356,Billy Johnson Playground Lawn reconstruction,2017-12-03 00:00:00,2017-12-03 23:00:00,Parks Department,Construction,Manhattan,Central Park: Johnson Playground Lawns ,N/A,"64, ","22, ",,2017-12-03
317527,Miscellaneous,2017-12-09 08:00:00,2017-12-09 20:00:00,Parks Department,Special Event,Manhattan,"Union Square Park: Gandhi Statue ,Union Square Park: South Plaza ,Union Square Park: North Plaza ",N/A,"5, ","13, ",,2017-12-09
379046,Union Square Holiday market,2017-11-28 00:00:00,2017-11-28 23:59:00,Parks Department,Special Event,Manhattan,Union Square Park: South Plaza ,N/A,"5, ","13, ",,2017-11-28
376050,Violet Asuncion Music,2017-11-25 15:00:00,2017-11-25 16:00:00,Parks Department,Special Event,Manhattan,Washington Square Park: Garibaldi Plaza ,N/A,"2, ","6, ",,2017-11-25
335783,"October, November December model aircraft flying",2017-11-25 09:00:00,2017-11-25 20:00:00,Parks Department,Special Event,Staten Island,LaTourette Park & Golf Course: Model Airplane Field ,N/A,"2, ","122, ",,2017-11-25
330659,West Dalehead Arch Landscape Restoration,2017-12-04 00:00:00,2017-12-04 23:59:00,Parks Department,Construction,Manhattan,Central Park: West Dalehead Arch ,N/A,"64, ","22, ",,2017-12-04
379353,Patterns of Nature,2017-11-12 13:00:00,2017-11-12 15:00:00,Parks Department,Special Event,Bronx,Van Cortlandt Park: Nature Center Garden   ,N/A,"26, ","50, ",,2017-11-12
376700,OCTOBER SYNTHETIC TURF CARE,2017-12-05 06:00:00,2017-12-05 15:00:00,Parks Department,Construction,Queens,"Grover Cleveland Playground: Soccer-01 ,Grover Cleveland Playground: Soccer-02 ,Murray Playground: Soccer-01 ,Murray Playground: Soccer-02 ,Big Bush Park: Soccer-01 ,Hinton Park: Baseball-01 ,Hinton Park: Softball-02 ,Rockaway Beach Boardwalk: Football-01 ,Flushing Meadows Corona Park: Soccer-04 ,Flushing Meadows Corona Park: Soccer-05 ,Flushing Meadows Corona Park: Soccer-06 ,Kissena Corridor West: Rachel Carson Plgd-Multi Purpose Play Area-01 ,Flushing Meadows Corona Park: Soccer-01 ,Flushing ",N/A,"01, 02, 03, 05, 07, 10, 12, 13, 14, 2, 81, 82, ","101, 102, 103, 104, 105, 106, 108, 109, 110, 114, 115, ",,2017-12-05
322415,Sidewalk Sale Days,2017-11-25 09:00:00,2017-11-25 21:30:00,Street Activity Permit Office,Sidewalk Sale,Brooklyn, GRAHAM AVENUE between BROADWAY and BOERUM STREET,Partial Sidewalk Closure ,"1, ","90, 94, ",Both,2017-11-25
369861,Lawn Maintenance,2017-11-25 00:00:00,2017-11-25 23:58:00,Parks Department,Construction,Manhattan,Madison Square Park: Sol Lewitt / 25th St Lawn South ,N/A,"5, ","13, ",,2017-11-25
375524,Great Hill Winter Closure,2017-12-03 00:00:00,2017-12-03 01:00:00,Parks Department,Construction,Manhattan,Central Park: Great Hill Oval ,N/A,"64, ","22, ",,2017-12-03
325678,Marcus Garvey Mart  MGM,2017-11-18 09:00:00,2017-11-18 17:00:00,Parks Department,Special Event,Manhattan,Marcus Garvey Park: Marcus Garvey Park ,N/A,"11, ","25, ",,2017-11-18
377725,Office Renovation,2017-11-16 12:30:00,2017-11-16 23:00:00,Street Activity Permit Office,Street Event,Manhattan, READE STREET between ELK STREET and CENTRE STREET,Curb Lane Only,"1, ","5, ",Both,2017-11-16
388163,Crotona Park - NYRR Open Run,2018-02-25 09:00:00,2018-02-25 10:00:00,Parks Department,Special Event,Bronx,Crotona Park: Crotona Park ,N/A,"3, ","42, ",,2018-02-25
379636,synthetic turf care,2017-11-30 07:00:00,2017-11-30 13:30:00,Parks Department,Construction,Brooklyn,"Bush Terminal Park: Soccer-01 ,Bush Terminal Park: Soccer-02 ,Bush Terminal Park: Soccer-03 ,Calvert Vaux Park: Soccer-01 ,Calvert Vaux Park: Soccer-02 ,Sunset Park: Soccer-01A ,Sunset Park: Soccer-01B ,Sunset Park: Softball-01 ,Heckscher Playground: Soccer-01 ,Saratoga Ballfields: Multi Purpose Play Area-01 ,Nostrand Playground (PS 269): Soccer-01 ,Nostrand Playground (PS 269): Softball-01 ,Red Hook Recreation Area: Soccer-01 ,Bill Brown Playground: Soccer-01 ,Bill Brown Playground: Softball-01",N/A,"03, 04, 06, 07, 08, 11, 13, 14, 15, 16, 17, 2, 4, ","60, 61, 62, 67, 70, 72, 73, 76, 78, 79, 83, 84, ",,2017-11-30
375525,East Meadow Winter CLosure,2017-11-12 00:00:00,2017-11-12 23:59:00,Parks Department,Construction,Manhattan,Central Park: East Meadow ,N/A,"64, ","22, ",,2017-11-12
374547,PE classes,2017-11-27 11:00:00,2017-11-27 13:00:00,Parks Department,Special Event,Bronx,Crotona Park: Crotona Park ,N/A,"3, ","42, ",,2017-11-27
380980,Inwood Hill Park Forest Restoration,2017-12-03 10:00:00,2017-12-03 14:00:00,Parks Department,Special Event,Manhattan,Inwood Hill Park: Inwood Hill Park ,N/A,"12, ","34, ",,2017-12-03
324814,Model Helicopter Flying,2017-11-28 08:00:00,2017-11-28 19:00:00,Parks Department,Special Event,Brooklyn,Calvert Vaux Park: Hobby Field ,N/A,"13, ","60, ",,2017-11-28
373666,Athletic Event Non Sports ,2017-12-04 19:00:00,2017-12-04 20:00:00,Parks Department,Special Event,Manhattan,Marcus Garvey Park: Marcus Garvey Park ,N/A,"11, ","25, ",,2017-12-04
365179,Miscellaneous,2017-11-16 09:00:00,2017-11-16 13:00:00,Parks Department,Special Event,Manhattan,Central Park: Ross Pinetum East ,N/A,"64, ","22, ",,2017-11-16
338048,Radio Control Airplanes,2017-11-17 08:00:00,2017-11-17 14:00:00,Parks Department,Special Event,Bronx,Ferry Point Park: Ferry Point Park ,N/A,"10, ","45, ",,2017-11-17
349643,Jackson Heights Relocated Greenmarket,2017-11-12 08:00:00,2017-11-12 17:00:00,Street Activity Permit Office,Farmers Market,Queens, 79 STREET between NORTHERN BOULEVARD and 34 AVENUE,Sidewalk and Curb Lane Closure ,"3, ","115, ",East,2017-11-12
342350,Healthy Food Initiative,2017-11-22 14:30:00,2017-11-22 18:30:00,Street Activity Permit Office,Farmers Market,Bronx,1406 TOWNSEND AVENUE between EAST  170 STREET and EAST  171 STREET,Partial Sidewalk Closure ,"4, ","44, ",East,2017-11-22
381180,"Cedar Hill Winter Closure until April 7, 2018",2017-11-24 00:00:00,2017-11-24 01:00:00,Parks Department,Construction,Manhattan,Central Park: Cedar Hill ,N/A,"64, ","22, ",,2017-11-24
380661,Nature Awareness,2017-11-15 10:00:00,2017-11-15 13:00:00,Parks Department,Special Event,Bronx,Van Cortlandt Park: John Kieran Nature Trail ,N/A,"26, ","50, ",,2017-11-15
334661,GallopNYC Therapeutic Horsemanship at Bowling Green,2017-11-19 09:00:00,2017-11-19 16:00:00,Parks Department,Special Event,Brooklyn,Parade Ground: Bowling Green Lawn ,N/A,"14, ","70, ",,2017-11-19
320927,Picnic House event,2017-11-25 01:00:00,2017-11-25 22:00:00,Parks Department,Special Event,Brooklyn,"Prospect Park: Picnic House ,Prospect Park: Picnic House South ",N/A,"55, ","78, ",,2017-11-25
347757,restoration project,2017-11-22 00:00:00,2017-11-22 23:30:00,Parks Department,Special Event,Manhattan,Morningside Park: West 114th St Picnic Area ,N/A,"9, ","26, ",,2017-11-22
376877,PE Classes,2017-11-14 08:00:00,2017-11-14 15:00:00,Parks Department,Special Event,Bronx,Crotona Park: Crotona Park ,N/A,"3, ","42, ",,2017-11-14
368421,Big Apple Circus,2017-12-10 19:00:00,2017-12-10 20:00:00,Parks Department,Special Event,Manhattan,"Damrosch Park: Damrosch Park ,Damrosch Park: Tent Area ,Damrosch Park: Tent Area ,Damrosch Park: Bandshell ",N/A,"7, ","20, ",,2017-12-10
316799,2017 NO AMPFLIED SOUND,2017-12-10 07:00:00,2017-12-10 21:00:00,Parks Department,Special Event,Manhattan,Marcus Garvey Park: Amphitheater ,N/A,"11, ","25, ",,2017-12-10
379046,Union Square Holiday market,2017-12-11 00:00:00,2017-12-11 23:59:00,Parks Department,Special Event,Manhattan,Union Square Park: South Plaza ,N/A,"5, ","13, ",,2017-12-11
376700,OCTOBER SYNTHETIC TURF CARE,2017-11-14 06:00:00,2017-11-14 15:00:00,Parks Department,Construction,Queens,"Grover Cleveland Playground: Soccer-01 ,Grover Cleveland Playground: Soccer-02 ,Murray Playground: Soccer-01 ,Murray Playground: Soccer-02 ,Big Bush Park: Soccer-01 ,Hinton Park: Baseball-01 ,Hinton Park: Softball-02 ,Rockaway Beach Boardwalk: Football-01 ,Flushing Meadows Corona Park: Soccer-04 ,Flushing Meadows Corona Park: Soccer-05 ,Flushing Meadows Corona Park: Soccer-06 ,Kissena Corridor West: Rachel Carson Plgd-Multi Purpose Play Area-01 ,Flushing Meadows Corona Park: Soccer-01 ,Flushing ",N/A,"01, 02, 03, 05, 07, 10, 12, 13, 14, 2, 81, 82, ","101, 102, 103, 104, 105, 106, 108, 109, 110, 114, 115, ",,2017-11-14
369429,Ai WeiWei Installation,2017-12-12 01:00:00,2017-12-12 22:00:00,Parks Department,Special Event,Manhattan,Washington Square Park: Arch Plaza ,N/A,"2, ","6, ",,2017-12-12
380132,Calvin Klein Holiday Pop Up Shop,2017-11-01 06:00:00,2017-11-14 21:00:00,Street Activity Permit Office,Production Event,Manhattan, PRINCE STREET between MERCER STREET and BROADWAY,Curb Lane Only,"2, ","1, ",South,2017-11-01
381181,"Dairy Lawn Winter Closure until April 7, 2018",2017-12-03 00:00:00,2017-12-03 23:59:00,Parks Department,Special Event,Manhattan,Central Park: Dairy Lawn ,N/A,"64, ","22, ",,2017-12-03
381186,"E. 102nd Landscape Winter Closure until April 7, 2018",2017-12-12 00:00:00,2017-12-12 23:59:00,Parks Department,Construction,Manhattan,Central Park: East 102nd St Landscape A ,N/A,"64, ","22, ",,2017-12-12
330659,West Dalehead Arch Landscape Restoration,2017-11-14 00:00:00,2017-11-14 23:59:00,Parks Department,Construction,Manhattan,Central Park: West Dalehead Arch ,N/A,"64, ","22, ",,2017-11-14
374463,Cyclocross Practice,2017-11-15 19:00:00,2017-11-15 21:00:00,Parks Department,Special Event,Manhattan,Randall's Island Park: Wards Meadow Lawns ,N/A,"11, ","25, ",,2017-11-15
358771,Staten Island Athletic Club Fun Run,2017-11-12 09:00:00,2017-11-12 11:00:00,Parks Department,Special Event,Staten Island,Clove Lakes Park: Trails Clove Lakes ,N/A,"1, ","120, ",,2017-11-12
369856,Lawn Maintenance,2017-12-07 00:00:00,2017-12-07 23:58:00,Parks Department,Construction,Manhattan,Madison Square Park: Magnolia Lawn ,N/A,"5, ","13, ",,2017-12-07
369861,Lawn Maintenance,2017-11-27 00:00:00,2017-11-27 23:58:00,Parks Department,Construction,Manhattan,Madison Square Park: Sol Lewitt / 25th St Lawn South ,N/A,"5, ","13, ",,2017-11-27
381181,"Dairy Lawn Winter Closure until April 7, 2018",2017-11-30 00:00:00,2017-11-30 23:59:00,Parks Department,Special Event,Manhattan,Central Park: Dairy Lawn ,N/A,"64, ","22, ",,2017-11-30
317499,(2017) Green Market (Jan - Dec),2017-11-20 08:00:00,2017-11-20 20:00:00,Parks Department,Special Event,Manhattan,Union Square Park: North Plaza ,N/A,"5, ","13, ",,2017-11-20
389937,FEBRUARY 2018 ADOPTION DRIVE--EVERY SATURDAY IN FEBRUARY,2018-02-24 09:00:00,2018-02-24 18:00:00,Parks Department,Special Event,Manhattan,Union Square Park: Southwest Corner ,N/A,"5, ","13, ",,2018-02-24
366760,Field Reconstruction,2017-11-19 06:00:00,2017-11-19 23:00:00,Parks Department,Construction,Manhattan,"Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-75 ",N/A,"11, ","25, ",,2017-11-19
329649,Girls Scouts,2017-11-18 10:00:00,2017-11-18 14:00:00,Parks Department,Special Event,Brooklyn,Prospect Park: Concert Grove ,N/A,"55, ","78, ",,2017-11-18
377877,Black Friday Hike: hike the Midwood,2017-11-24 11:00:00,2017-11-24 13:00:00,Parks Department,Special Event,Brooklyn,Prospect Park: Midwood Path ,N/A,"55, ","78, ",,2017-11-24
337439,Public Tours - Wednesdays,2017-12-06 11:00:00,2017-12-06 12:00:00,Parks Department,Special Event,Manhattan,Bryant Park: Fountain Terrace ,N/A,"5, ","14, ",,2017-12-06
375840,Winter Village at Bryant Park,2017-12-04 00:00:00,2017-12-04 23:59:00,Parks Department,Special Event,Manhattan,Bryant Park: Bryant Park ,N/A,"5, ","14, ",,2017-12-04
379802,Prodject - Chanel Event,2017-11-13 10:00:00,2017-11-13 22:00:00,Street Activity Permit Office,Production Event,Manhattan, MERCER STREET between BROOME STREET and SPRING STREET,Curb Lane Only,"2, ","1, ",Both,2017-11-13
366760,Field Reconstruction,2017-11-28 06:00:00,2017-11-28 23:00:00,Parks Department,Construction,Manhattan,"Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-75 ",N/A,"11, ","25, ",,2017-11-28
335206,Juggling,2017-12-06 12:00:00,2017-12-06 13:00:00,Parks Department,Special Event,Manhattan,Bryant Park: Bryant Park ,N/A,"5, ","14, ",,2017-12-06
378271,Trail Mix-up,2017-12-03 09:00:00,2017-12-03 17:00:00,Parks Department,Special Event,Queens,Alley Pond Park: Trails - Winchester Blvd & Grand Central Pkwy   ,N/A,"11, ","111, ",,2017-12-03
380597,Turf Maintenance,2017-11-17 07:30:00,2017-11-17 13:30:00,Parks Department,Construction,Manhattan,"Corlears Hook Park: Soccer-01 ,Asser Levy Playground: Mini-Soccer-01 ,Chelsea Park: Soccer-01 ,Sara D. Roosevelt Park: Lion's Gate-Soccer-03 ,Sara D. Roosevelt Park: Nike Field-Soccer-02 ,De Witt Clinton Park: Soccer-01 ",N/A,"03, 04, 06, ","10, 13, 18, 5, 7, ",,2017-11-17
379046,Union Square Holiday market,2017-11-18 00:00:00,2017-11-18 23:59:00,Parks Department,Special Event,Manhattan,Union Square Park: South Plaza ,N/A,"5, ","13, ",,2017-11-18
374769,Miscellaneous,2017-11-23 07:00:00,2017-11-23 23:59:00,Parks Department,Construction,Manhattan,"East River Park: Soccer-01 ,East River Park: Track-01 ",N/A,"03, ","9, ",,2017-11-23
